ano,uf,instituto,periodo_campo,candidato_resultado,ranking_voto_bruto,ranking_pesquisa,share_voto_nominal_calculado,share_pesquisa,erro_estimativa_pp,erro_distancia_corte_pp
2010,AP,Escutec,18-21/09,Professor Marcos PT,6.0,6.0,0.0663770770158154,0.018518518518518517,-4.785855849729688,-7.062284100877129
2010,AP,Escutec,18-21/09,Claudio Vigilante PSTU,7.0,7.0,0.0,0.006172839506172839,0.6172839506172839,-1.6591443005301585
2010,AP,Ibope,10-12/09,João Capiberibe PSB,2.0,1.0,0.1994579397107478,0.24074074074074073,4.128280102999293,1.8518518518518516
2010,AP,Ibope,10-12/09,Gilvam Borges PMDB,3.0,2.0,0.1856180699033832,0.2222222222222222,3.660415231883901,1.3839869807364598
2010,AP,Ibope,10-12/09,Randolfe Rodrigues PSOL,1.0,3.0,0.3117674938684606,0.2222222222222222,-8.954527164623837,-11.230955415771279
2010,AP,Ibope,10-12/09,Waldez Góes PDT,4.0,4.0,0.1637393263666162,0.21604938271604937,5.231005634943317,2.9545773837958755
2010,AP,Ibope,10-12/09,Papaléo Paes PSDB,5.0,5.0,0.0730400931349767,0.07407407407407407,0.10339809390973731,-2.1730301572377027
2010,AP,Ibope,10-12/09,Professor Marcos PT,6.0,6.0,0.0663770770158154,0.018518518518518517,-4.785855849729688,-7.062284100877129
2010,AP,Ibope,10-12/09,Claudio Vigilante PSTU,7.0,7.0,0.0,0.006172839506172839,0.6172839506172839,-1.6591443005301585
2010,BA,Datafolha,28-29/09,César Borges (PR),3.0,1.0,0.1351714067029497,0.2446043165467626,10.94329098438129,15.382007763919752
2010,BA,Datafolha,28-29/09,Lídice da Mata (PSB),2.0,2.0,0.2889914843421472,0.2446043165467626,-4.4387167795384626,0.0
2010,BA,Datafolha,28-29/09,Walter Pinheiro (PT),1.0,3.0,0.309961272597174,0.2158273381294964,-9.41339344676776,-4.974676667229297
2010,BA,Datafolha,28-29/09,José Carlos Aleluia (DEM),5.0,4.0,0.0812006058295471,0.09352517985611511,1.2324574026568003,5.671174182195264
2010,BA,Datafolha,28-29/09,Zé Ronaldo (DEM),4.0,5.0,0.0932928672978216,0.08633093525179857,-0.6961932046023036,3.7425235749361576
2010,BA,Datafolha,28-29/09,Edvaldo Brito (PTB),6.0,6.0,0.0691692107330377,0.07913669064748201,0.9967479914444313,5.43546477098289
2010,BA,Datafolha,28-29/09,Edson Duarte (PV),7.0,7.0,0.0181447520126451,0.02158273381294964,0.3437981800304541,4.782514959568918
2010,BA,Datafolha,28-29/09,Zilmar da Silva (PSOL),9.0,8.0,0.0013133648381543,0.007194244604316547,0.5880879766162247,5.026804756154689
2010,BA,Datafolha,28-29/09,Luís Carlos França (PSOL),8.0,9.0,0.0015523912630378,0.007194244604316547,0.5641853341278747,5.002902113666341
2010,BA,Ibope,21-23/09,Walter Pinheiro (PT),1.0,1.0,0.309961272597174,0.26119402985074625,-4.876724274642774,0.14182714464657487
2010,BA,Ibope,21-23/09,Lídice da Mata (PSB),2.0,2.0,0.2889914843421472,0.23880597014925373,-5.0185514192893494,0.0
2010,BA,Ibope,21-23/09,César Borges (PR),3.0,3.0,0.1351714067029497,0.21641791044776118,8.12465037448115,13.143201793770498
2010,BA,Ibope,21-23/09,Zé Ronaldo (DEM),4.0,4.0,0.0932928672978216,0.08955223880597014,-0.3740628491851458,4.644488570104205
2010,BA,Ibope,21-23/09,José Carlos Aleluia (DEM),5.0,5.0,0.0812006058295471,0.06716417910447761,-1.4036426725069495,3.614908746782401
2010,BA,Ibope,21-23/09,Edvaldo Brito (PTB),6.0,6.0,0.0691692107330377,0.06716417910447761,-0.20050316285600833,4.81804825643334
2010,BA,Ibope,21-23/09,Edson Duarte (PV),7.0,7.0,0.0181447520126451,0.022388059701492536,0.4243307688847436,5.442882188174096
2010,BA,Ibope,21-23/09,Zilmar da Silva (PSOL),9.0,8.0,0.0013133648381543,0.014925373134328358,1.3612008296174058,6.379752248906755
2010,BA,Ibope,21-23/09,Luís Carlos França (PSOL),8.0,9.0,0.0015523912630378,0.007462686567164179,0.5910295304126378,5.609580949701989
2010,BA,Ibope,21-23/09,Albione Silva (PSTU),10.0,10.0,0.0012026443834851,0.007462686567164179,0.626004218367908,5.644555637657255
2010,BA,Ibope,21-23/09,Luís Carlos França (PSOL),8.0,11.0,0.0015523912630378,0.007462686567164179,0.5910295304126378,5.609580949701989
2010,CE,Datafolha,9-10/09,Tasso Jereissati (PSDB),3.0,1.0,0.2370269352013773,0.39344262295081966,15.641568774944236,20.165624286929123
2010,CE,Datafolha,9-10/09,Eunício Oliveira (PMDB),1.0,2.0,0.363238249242306,0.2786885245901639,-8.454972465214212,-3.930916953229324
2010,CE,Datafolha,9-10/09,José Pimentel (PT),2.0,3.0,0.3239290797100128,0.2540983606557377,-6.983071905427507,-2.45901639344262
2010,CE,Datafolha,9-10/09,Tasso Jereissati (PSDB),3.0,4.0,0.2370269352013773,0.01639344262295082,-22.06334925784265,-17.539293745857762
2010,CE,Datafolha,9-10/09,Alexandre Pereira (PPS),4.0,5.0,0.063510120710932,0.01639344262295082,-4.711667808798118,-0.18761229681322789
2010,CE,Datafolha,9-10/09,Raquel Dias (PSTU),7.0,6.0,0.0019790892001845,0.01639344262295082,1.441435342276632,5.965490854261514
2010,CE,Datafolha,9-10/09,Marilene Torres (PSOL),5.0,7.0,0.0079341888672517,0.00819672131147541,0.0262532444223711,4.550308756407254
2010,CE,Datafolha,9-10/09,Reginaldo (PSTU),6.0,8.0,0.0019932737985476,0.00819672131147541,0.620344751292781,5.144400263277671
2010,CE,Datafolha,9-10/09,Benedito Oliveira (PCB),8.0,9.0,0.0003890632693878,0.00819672131147541,0.7807658042087611,5.3048213161936495
