ano,uf,pagina,url,tabela,linha,periodo_campo,instituto,margem_erro_texto,margem_erro_pp,formato,candidato_rotulo,percentual,valor_original,contexto
2018,RR,Eleições estaduais em Roraima em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Roraima_em_2018,1,2,13/09 a 16 de setembro de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Mecias (PRB),30.0,30%,"Senado Federal | Governo do Estado | Pesquisas de opinião | Deputados estaduais eleitos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,RR,Eleições estaduais em Roraima em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Roraima_em_2018,1,2,13/09 a 16 de setembro de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Portela (PDT),29.0,29%,"Senado Federal | Governo do Estado | Pesquisas de opinião | Deputados estaduais eleitos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,RR,Eleições estaduais em Roraima em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Roraima_em_2018,1,2,13/09 a 16 de setembro de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Chico (DEM),29.0,29%,"Senado Federal | Governo do Estado | Pesquisas de opinião | Deputados estaduais eleitos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,RR,Eleições estaduais em Roraima em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Roraima_em_2018,1,2,13/09 a 16 de setembro de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Jucá (MDB),28.0,28%,"Senado Federal | Governo do Estado | Pesquisas de opinião | Deputados estaduais eleitos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,RR,Eleições estaduais em Roraima em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Roraima_em_2018,1,2,13/09 a 16 de setembro de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Castro (PR),25.0,25%,"Senado Federal | Governo do Estado | Pesquisas de opinião | Deputados estaduais eleitos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,RR,Eleições estaduais em Roraima em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Roraima_em_2018,1,2,13/09 a 16 de setembro de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Ramalho (PSL),10.0,10%,"Senado Federal | Governo do Estado | Pesquisas de opinião | Deputados estaduais eleitos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,RR,Eleições estaduais em Roraima em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Roraima_em_2018,1,2,13/09 a 16 de setembro de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Martins (PTB),3.0,3%,"Senado Federal | Governo do Estado | Pesquisas de opinião | Deputados estaduais eleitos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,RR,Eleições estaduais em Roraima em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Roraima_em_2018,1,2,13/09 a 16 de setembro de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Santos (PATRI),3.0,3%,"Senado Federal | Governo do Estado | Pesquisas de opinião | Deputados estaduais eleitos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,RR,Eleições estaduais em Roraima em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Roraima_em_2018,1,2,13/09 a 16 de setembro de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Telma (PCB),2.0,2%,"Senado Federal | Governo do Estado | Pesquisas de opinião | Deputados estaduais eleitos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,RR,Eleições estaduais em Roraima em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Roraima_em_2018,1,2,13/09 a 16 de setembro de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Leite (PV),2.0,2%,"Senado Federal | Governo do Estado | Pesquisas de opinião | Deputados estaduais eleitos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,RR,Eleições estaduais em Roraima em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Roraima_em_2018,1,2,13/09 a 16 de setembro de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Lourival (PSTU),1.0,1%,"Senado Federal | Governo do Estado | Pesquisas de opinião | Deputados estaduais eleitos | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200% | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Raimundo Colombo (PSD),17.0,"17,0%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Esperidião Amin (PP),16.6,"16,6%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Paulo Bauer (PSDB),10.8,"10,8%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Jorginho Mello (PR),5.2,"5,2%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Ideli Salvatti (PT),4.1,"4,1%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Roberto Salum (PMN),2.0,"2,0%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Antônio Campos (PSOL),1.7,"1,7%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Pedro Cabral (PSOL),1.9,"1,9%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Andréa Carvalho (PCO),1.2,"1,2%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Lucas Esmeraldino (PSL),1.7,"1,7%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Lédio Rosa (PT),1.9,"1,9%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Ricardo Lautert (PSTU),0.4,"0,4%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Diego Mezzogiorno (REDE),0.8,"0,8%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,1,10/08 a 15 de agosto de 2018,Instituto Mapa,"±3,1%",3.1,duas_mencoes_agregadas,Miriam Prochnow (REDE),0.7,"0,7%","Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Raimundo Colombo (PSD),27.0,27%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Esperidião Amin (PP),23.0,23%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Paulo Bauer (PSDB),19.0,19%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Jorginho Mello (PR),8.0,8%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Ideli Salvatti (PT),7.0,7%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Roberto Salum (PMN),6.0,6%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Antônio Campos (PSOL),5.0,5%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Pedro Cabral (PSOL),5.0,5%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Andréa Carvalho (PCO),4.0,4%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Lucas Esmeraldino (PSL),3.0,3%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Lédio Rosa (PT),2.0,2%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Ricardo Lautert (PSTU),2.0,2%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Diego Mezzogiorno (REDE),1.0,1%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,2,14/08 a 16 de agosto de 2018,Ibope,±3%,3.0,duas_mencoes_agregadas,Miriam Prochnow (REDE),1.0,1%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
2018,SC,Eleições estaduais em Santa Catarina em 2018,https://pt.wikipedia.org/wiki/Elei%C3%A7%C3%B5es_estaduais_em_Santa_Catarina_em_2018,1,3,01/09 a 3 de setembro de 2018,Grupo RIC,±3%,3.0,duas_mencoes_agregadas,Raimundo Colombo (PSD),29.0,29%,"Senado Federal | Governo do Estado | Pesquisas de intenção de voto | Votações nominais | Levando em conta que para o senado o eleitor irá votar duas vezes, as pesquisas possuem um universo de 200%. | Senado Federal[editar | editar código]"
